my_dash_power,my_dash_dir,my_turn
100.0,0.0,0.0
100.0,2.0,0.0
100.0,3.0,-0.0
0.0,0.0,-0.471
0.0,0.0,-0.216
0.0,0.0,-0.544
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.246
0.0,0.0,1.25
0.0,0.0,-0.902
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,-180.0
0.0,0.0,0.109
0.0,0.0,0.0
0.0,0.0,14.11
0.0,0.0,0.0
0.0,0.0,179.668
0.0,0.0,34.572
0.0,0.0,11.687
0.0,0.0,11.073
0.0,0.0,0.0
100.0,-45.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,87.0
0.0,0.0,1.989
0.0,0.0,-1.0
0.0,0.0,0.565
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,-0.262
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.055
0.0,0.0,0.0
0.0,0.0,-0.056
0.0,0.0,0.0
0.0,0.0,-30.355
0.0,0.0,13.88
0.0,0.0,0.583
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,6.0
0.0,0.0,-1.767
0.0,0.0,0.0
0.0,0.0,21.946
100.0,0.0,-81.0
0.0,0.0,-180.0
0.0,0.0,-163.871
0.0,0.0,-1.094
0.0,0.0,-1.331
0.0,0.0,-0.088
0.0,0.0,0.0
0.0,0.0,-0.095
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.201
0.0,0.0,0.0
0.0,0.0,154.248
100.0,0.0,-89.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.454
0.0,0.0,1.0
0.0,0.0,90.966
100.0,0.0,26.0
100.0,0.0,-172.0
0.0,0.0,0.0
100.0,0.0,180.0
0.0,0.0,77.981
100.0,77.0,-0.0
0.0,0.0,-111.661
100.0,176.0,-0.0
0.0,0.0,-12.032
0.0,0.0,5.0
100.0,0.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.017
0.0,0.0,-0.016
0.0,0.0,-0.017
100.0,1.0,0.0
0.0,0.0,139.81
100.0,0.0,-22.0
100.0,0.0,-55.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-0.838
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,2.556
0.0,0.0,0.0
100.0,-64.0,-16.0
100.0,-64.0,-9.0
0.0,0.0,-75.975
0.0,0.0,0.0
0.0,0.0,10.128
0.0,0.0,0.0
0.0,0.0,-140.027
0.0,0.0,-22.647
0.0,0.0,0.0
100.0,59.0,0.0
0.0,0.0,115.492
100.0,0.0,1.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-16.629
0.0,0.0,-2.788
0.0,0.0,1.078
0.0,0.0,-1.932
0.0,0.0,105.913
0.0,0.0,145.827
78.131,22.0,55.0
0.0,0.0,71.951
100.0,0.0,0.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,7.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,38.0
100.0,0.0,45.0
0.0,0.0,-0.001
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.096
0.0,0.0,0.064
0.0,0.0,0.051
0.0,0.0,0.0
0.0,0.0,-2.0
0.0,0.0,0.0
0.0,0.0,-6.75
0.0,0.0,0.0
0.0,0.0,0.052
0.0,0.0,0.11
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-95.802
0.0,0.0,75.48
0.0,0.0,-5.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.01
0.0,0.0,-0.0
0.0,0.0,-0.088
0.0,0.0,-0.076
0.0,0.0,-0.093
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-91.0
0.0,0.0,0.0
100.0,0.0,-32.0
0.0,0.0,180.0
0.0,0.0,0.0
100.0,0.0,16.0
0.0,0.0,0.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-2.0
100.0,0.0,75.0
0.0,0.0,-1.0
0.0,0.0,0.585
0.0,0.0,-41.204
0.0,0.0,4.736
67.5,-20.0,-14.0
0.0,0.0,-0.163
0.0,0.0,-0.185
0.0,0.0,0.0
0.0,0.0,-0.183
0.0,0.0,-0.183
0.0,0.0,0.803
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.803
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-2.0
100.0,0.0,0.0
100.0,-4.0,0.0
0.0,0.0,-12.932
0.0,0.0,-0.334
0.0,0.0,0.0
0.0,0.0,-0.336
100.0,-1.0,0.0
0.0,0.0,-0.428
0.0,0.0,-0.351
0.0,0.0,0.0
0.0,0.0,-0.472
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-0.408
0.0,0.0,-0.471
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,-0.35
0.0,0.0,175.64
100.0,0.0,0.0
0.0,0.0,-70.516
100.0,0.0,-180.0
100.0,0.0,180.0
0.0,0.0,-1.995
0.0,0.0,0.0
0.0,0.0,-4.92
0.0,0.0,6.0
0.0,0.0,-178.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,165.082
0.0,0.0,-0.022
0.0,0.0,-0.0
0.0,0.0,1.255
0.0,0.0,0.069
100.0,6.0,0.0
100.0,0.0,-85.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-1.05
0.0,0.0,1.006
0.0,0.0,0.988
0.0,0.0,0.992
0.0,0.0,0.988
0.0,0.0,-1.0
0.0,0.0,1.01
0.0,0.0,0.988
0.0,0.0,-1.0
0.0,0.0,0.991
0.0,0.0,0.986
0.0,0.0,-15.0
0.0,0.0,3.197
0.0,0.0,5.603
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-0.376
0.0,0.0,0.179
0.0,0.0,-141.764
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-3.094
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.372
0.0,0.0,0.0
0.0,0.0,0.372
0.0,0.0,-0.605
0.0,0.0,0.372
0.0,0.0,0.0
0.0,0.0,-0.605
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.372
0.0,0.0,-0.605
0.0,0.0,0.394
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,2.213
0.0,0.0,1.025
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,1.008
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.05
100.0,0.0,8.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-29.352
0.0,0.0,0.0
0.0,0.0,0.231
0.0,0.0,0.0
0.0,0.0,1.061
0.0,0.0,1.849
0.0,0.0,-0.0
100.0,0.0,-77.0
0.0,0.0,180.0
0.0,0.0,102.279
100.0,0.0,4.0
100.0,0.0,-7.0
100.0,0.0,4.0
0.0,0.0,113.903
62.499,0.0,-0.0
62.352,-10.0,-7.0
0.0,0.0,-43.023
0.0,0.0,-0.364
0.0,0.0,-0.393
0.0,0.0,-0.605
0.0,0.0,-0.606
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.605
0.0,0.0,0.372
0.0,0.0,-164.64
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,180.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,65.686
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.023
0.0,0.0,0.0
0.0,0.0,-0.023
0.0,0.0,-0.023
0.0,0.0,-0.022
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,6.0
0.0,0.0,0.0
0.0,0.0,0.564
0.0,0.0,0.0
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.568
0.0,0.0,0.569
0.0,0.0,-1.0
0.0,0.0,0.565
0.0,0.0,-81.768
100.0,0.0,0.0
100.0,0.0,-70.0
0.0,0.0,180.0
100.0,-66.0,-1.0
100.0,-65.0,1.0
100.0,-62.0,0.0
0.0,0.0,0.0
0.0,0.0,85.772
0.0,0.0,-1.802
0.0,0.0,6.0
0.0,0.0,0.0
0.0,0.0,-0.991
0.0,0.0,-1.589
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,37.624
0.0,0.0,0.0
0.0,0.0,0.0
75.376,0.0,0.0
0.0,0.0,0.0
67.017,-123.0,21.0
66.647,-121.0,-10.0
0.0,0.0,0.108
0.0,0.0,0.09
0.0,0.0,0.106
100.0,0.0,91.0
0.0,0.0,0.0
100.0,0.0,-2.0
100.0,-76.0,0.0
100.0,2.0,0.0
0.0,0.0,180.0
100.0,0.0,1.0
100.0,0.0,-1.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,180.0
0.0,0.0,-1.665
0.0,0.0,-1.547
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,83.0
100.0,0.0,0.0
100.0,0.0,130.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,180.0
100.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,-0.37
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-115.037
100.0,33.0,0.0
0.0,0.0,7.8
0.0,0.0,-1.25
0.0,0.0,0.578
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.609
0.0,0.0,0.605
0.0,0.0,0.608
0.0,0.0,0.61
0.0,0.0,0.0
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,26.407
0.0,0.0,0.0
100.0,0.0,180.0
100.0,0.0,180.0
0.0,0.0,0.612
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-20.569
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-176.0
0.0,0.0,0.0
100.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,15.0
0.0,0.0,40.843
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.733
0.0,0.0,-5.392
0.0,0.0,0.0
0.0,0.0,-25.426
100.0,-11.0,-3.0
0.0,0.0,-8.863
100.0,0.0,-38.0
100.0,0.0,78.0
100.0,5.0,-20.0
0.0,0.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.112
0.0,0.0,-4.38
0.0,0.0,0.0
0.0,0.0,-0.551
0.0,0.0,-0.814
0.0,0.0,0.0
0.0,0.0,-0.551
0.0,0.0,-0.549
0.0,0.0,-0.557
0.0,0.0,1.0
0.0,0.0,-17.397
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,61.2
0.0,0.0,-98.06
100.0,-180.0,-3.0
0.0,0.0,150.891
0.0,0.0,125.951
100.0,0.0,180.0
0.0,0.0,1.285
0.0,0.0,-0.006
0.0,0.0,0.766
0.0,0.0,30.386
100.0,0.0,88.0
100.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.364
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.366
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.628
0.0,0.0,0.0
0.0,0.0,-0.313
0.0,0.0,0.0
0.0,0.0,-0.37
0.0,0.0,0.0
0.0,0.0,-0.291
0.0,0.0,0.0
0.0,0.0,0.627
0.0,0.0,0.639
0.0,0.0,-0.298
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,6.305
0.0,0.0,0.0
0.0,0.0,12.863
100.0,0.0,-119.0
100.0,0.0,149.0
0.0,0.0,180.0
0.0,0.0,0.655
0.0,0.0,3.31
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-5.0
100.0,0.0,-2.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,180.0
100.0,48.0,6.0
100.0,57.0,-2.0
0.0,0.0,-129.582
0.0,0.0,29.399
0.0,0.0,1.363
0.0,0.0,1.249
0.0,0.0,5.826
0.0,0.0,-0.0
0.0,0.0,-179.355
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,159.192
0.0,0.0,-9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.722
0.0,0.0,0.071
0.0,0.0,0.07
0.0,0.0,0.0
0.0,0.0,0.09
0.0,0.0,0.09
0.0,0.0,0.09
0.0,0.0,0.053
0.0,0.0,0.053
0.0,0.0,0.0
100.0,0.0,2.0
0.0,0.0,180.0
100.0,166.0,0.0
0.0,0.0,-89.646
100.0,0.0,0.0
0.0,0.0,10.087
0.0,0.0,-0.0
0.0,0.0,-91.25
0.0,0.0,-0.296
0.0,0.0,-0.298
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,-0.29
0.0,0.0,1.0
0.0,0.0,-0.297
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,180.0
0.0,0.0,-180.0
100.0,0.0,46.0
100.0,0.0,8.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-39.087
0.0,0.0,-0.704
0.0,0.0,-0.438
0.0,0.0,1.634
0.0,0.0,-1.567
0.0,0.0,-1.341
0.0,0.0,-0.319
0.0,0.0,0.981
0.0,0.0,7.079
100.0,0.0,62.0
100.0,0.0,3.0
100.0,-2.0,-5.0
0.0,0.0,180.0
0.0,0.0,180.0
100.0,4.0,79.0
100.0,0.0,1.0
100.0,0.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-0.061
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,118.202
0.0,0.0,0.0
100.0,163.0,73.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-44.334
0.0,0.0,-0.0
0.0,0.0,-1.784
0.0,0.0,0.127
100.0,0.0,-76.0
0.0,0.0,60.259
0.0,0.0,119.473
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-135.666
100.0,0.0,71.0
0.0,0.0,-5.0
0.0,0.0,-137.689
100.0,0.0,80.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-115.839
0.0,0.0,2.514
0.0,0.0,5.728
0.0,0.0,0.0
0.0,0.0,-178.705
0.0,0.0,-0.0
100.0,0.0,-14.0
0.0,0.0,180.0
0.0,0.0,180.0
0.0,0.0,-3.788
0.0,0.0,0.0
0.0,0.0,-5.0
0.0,0.0,16.175
0.0,0.0,0.998
0.0,0.0,0.832
100.0,0.0,4.0
100.0,0.0,-91.0
100.0,0.0,81.0
100.0,0.0,-76.0
100.0,0.0,0.0
0.0,0.0,-44.378
0.0,0.0,-117.089
0.0,0.0,1.972
0.0,0.0,-0.0
0.0,0.0,-0.024
0.0,0.0,0.0
0.0,0.0,0.974
0.0,0.0,-0.0
0.0,0.0,-0.028
0.0,0.0,-0.0
0.0,0.0,-0.025
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,-0.024
0.0,0.0,-0.0
0.0,0.0,-0.024
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,-9.0
100.0,180.0,0.0
0.0,0.0,-180.0
0.0,0.0,-17.907
0.0,0.0,1.283
0.0,0.0,-0.137
0.0,0.0,1.666
0.0,0.0,0.0
0.0,0.0,-0.183
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-5.211
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-7.061
0.0,0.0,-1.102
0.0,0.0,-0.914
0.0,0.0,-180.0
0.0,0.0,-149.725
0.0,0.0,0.0
100.0,0.0,-7.0
0.0,0.0,-54.262
0.0,0.0,57.753
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-23.0,-1.0
0.0,0.0,0.0
0.0,0.0,-0.035
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,179.475
0.0,0.0,-77.95
0.0,0.0,0.0
0.0,0.0,7.0
0.0,0.0,-136.707
0.0,0.0,0.5
0.0,0.0,0.599
0.0,0.0,-1.805
0.0,0.0,4.422
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-1.343
0.0,0.0,-4.431
100.0,0.0,-12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-27.656
0.0,0.0,-180.0
0.0,0.0,0.0
100.0,-136.0,-5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.817
0.0,0.0,0.0
0.0,0.0,0.0
100.0,158.0,0.0
0.0,0.0,-2.193
0.0,0.0,-0.889
0.0,0.0,-176.71
0.0,0.0,-0.345
0.0,0.0,-0.347
0.0,0.0,-0.345
0.0,0.0,0.0
0.0,0.0,-0.344
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,-0.345
0.0,0.0,-0.347
0.0,0.0,-0.378
0.0,0.0,166.096
100.0,0.0,-179.0
0.0,0.0,51.716
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,1.0
100.0,0.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-172.0,-44.0
100.0,-166.0,4.0
0.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,-0.098
0.0,0.0,-0.077
0.0,0.0,0.0
0.0,0.0,-0.098
0.0,0.0,0.0
0.0,0.0,-0.098
0.0,0.0,0.0
100.0,0.0,31.0
100.0,0.0,-4.0
100.0,0.0,111.0
100.0,174.0,-2.0
100.0,177.0,-0.0
100.0,172.0,-1.0
0.0,0.0,-1.726
0.0,0.0,-1.998
0.0,0.0,-1.178
0.0,0.0,-0.357
0.0,0.0,-0.799
0.0,0.0,0.0
0.0,0.0,-7.816
0.0,0.0,0.0
0.0,0.0,-8.817
0.0,0.0,-19.003
100.0,0.0,22.0
100.0,-11.0,-5.0
100.0,0.0,-3.0
100.0,-21.0,-37.0
0.0,0.0,0.006
100.0,-166.0,50.0
0.0,0.0,-0.246
0.0,0.0,-0.276
0.0,0.0,0.0
0.0,0.0,-0.277
0.0,0.0,1.0
0.0,0.0,-0.278
0.0,0.0,-0.542
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-15.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,56.479
100.0,0.0,37.0
0.0,0.0,-3.049
0.0,0.0,180.0
100.0,0.0,21.0
100.0,40.0,-3.0
100.0,18.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,177.839
0.0,0.0,0.549
0.0,0.0,0.0
0.0,0.0,2.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.111
0.0,0.0,0.0
0.0,0.0,97.832
0.0,0.0,-2.611
0.0,0.0,0.0
0.0,0.0,-0.821
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,2.0
100.0,-79.0,0.0
0.0,0.0,102.698
0.0,0.0,160.855
0.0,0.0,-2.442
0.0,0.0,-1.736
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-46.0,1.0
100.0,-51.0,0.0
100.0,-33.0,-0.0
0.0,0.0,-140.429
0.0,0.0,0.0
0.0,0.0,-10.019
100.0,0.0,-70.0
0.0,0.0,1.614
100.0,0.0,66.0
100.0,0.0,102.0
100.0,0.0,1.0
100.0,0.0,-0.0
100.0,-53.0,-1.0
0.0,0.0,41.069
100.0,-172.0,1.0
0.0,0.0,1.056
0.0,0.0,0.0
100.0,-82.0,0.0
96.08,115.0,0.0
100.0,136.0,0.0
100.0,-9.0,-24.0
100.0,-9.0,-4.0
100.0,0.0,1.0
100.0,0.0,-7.0
0.0,0.0,144.589
100.0,0.0,83.0
100.0,-71.0,-0.0
0.0,0.0,180.0
0.0,0.0,-0.824
0.0,0.0,0.176
0.0,0.0,-0.664
0.0,0.0,17.952
0.0,0.0,46.413
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,2.079
0.0,0.0,0.0
0.0,0.0,-6.07
0.0,0.0,0.0
0.0,0.0,0.302
0.0,0.0,0.189
0.0,0.0,0.0
0.0,0.0,0.192
0.0,0.0,-1.0
0.0,0.0,0.301
0.0,0.0,0.304
0.0,0.0,0.0
0.0,0.0,0.191
0.0,0.0,0.307
0.0,0.0,0.0
0.0,0.0,-1.0
0.0,0.0,0.189
0.0,0.0,0.292
0.0,0.0,0.0
0.0,0.0,0.191
0.0,0.0,-1.0
0.0,0.0,0.303
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-8.0
100.0,128.0,-2.0
0.0,0.0,-25.56
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,-8.312
0.0,0.0,-10.472
0.0,0.0,0.0
100.0,0.0,-35.0
0.0,0.0,2.72
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,171.352
100.0,0.0,-2.0
100.0,0.0,-53.0
0.0,0.0,-180.0
100.0,0.0,42.0
0.0,0.0,-61.46
0.0,0.0,0.0
0.0,0.0,-2.609
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-21.454
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,13.662
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.004
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.493
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-3.0
0.0,0.0,0.0
0.0,0.0,0.0
67.189,0.0,0.0
0.0,0.0,-0.697
0.0,0.0,0.327
0.0,0.0,-10.248
0.0,0.0,1.75
0.0,0.0,-2.111
0.0,0.0,0.534
0.0,0.0,0.0
100.0,-52.0,0.0
0.0,0.0,-111.314
0.0,0.0,0.225
100.0,-155.0,2.0
100.0,-108.0,0.0
100.0,1.0,-107.0
100.0,0.0,1.0
0.0,0.0,4.185
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-82.0
100.0,-12.0,-44.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,179.014
100.0,0.0,0.0
100.0,0.0,180.0
100.0,0.0,0.0
100.0,5.0,-0.0
0.0,0.0,-1.05
0.0,0.0,0.555
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,0.802
0.0,0.0,0.0
0.0,0.0,0.561
0.0,0.0,-1.0
0.0,0.0,0.557
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,-1.0
0.0,0.0,0.558
0.0,0.0,0.0
0.0,0.0,0.558
0.0,0.0,0.555
0.0,0.0,0.562
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,1.425
0.0,0.0,0.0
0.0,0.0,-0.204
0.0,0.0,0.038
0.0,0.0,-0.26
0.0,0.0,0.0
0.0,0.0,-0.243
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.263
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,120.0
100.0,0.0,-109.0
0.0,0.0,-83.04
0.0,0.0,-7.318
100.0,8.0,-87.0
100.0,13.0,-63.0
100.0,14.0,89.0
0.0,0.0,0.0
0.0,0.0,-1.111
0.0,0.0,-1.129
0.0,0.0,-0.0
0.0,0.0,0.882
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.127
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-1.128
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.889
0.0,0.0,-0.0
0.0,0.0,-1.125
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,-0.131
0.0,0.0,-0.125
0.0,0.0,-0.0
0.0,0.0,-0.0
100.0,-169.0,-58.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-0.009
0.0,0.0,-3.14
0.0,0.0,-1.376
0.0,0.0,-0.376
